uid,tid,lat,lng,-,Alt,dayNo,date,time,datetime
128,1479,39.9752916,116.3309099,0,180.4,39898.0887268518,2009-03-26,02:07:46,2009-03-26 10:07:46
128,1480,39.976915,116.3308916,0,108.3,39762.5476736111,2008-11-10,13:08:39,2008-11-10 21:08:39
128,1480,40.076,116.3232166,0,118.1,39762.5653472222,2008-11-10,13:34:06,2008-11-10 21:34:06
128,1481,40.0760416,116.3232233,0,164.0,39856.9968981481,2009-02-12,23:55:32,2009-02-13 07:55:32
128,1481,39.9754983,116.330535,0,210.0,39857.0199074074,2009-02-13,00:28:40,2009-02-13 08:28:40
128,1482,39.9839466,116.3050183,0,203.4,40599.5552777778,2011-02-25,13:19:36,2011-02-25 21:19:36
128,1482,40.0760166,116.3231949,0,170.6,40599.5715393518,2011-02-25,13:43:01,2011-02-25 21:43:01
128,1483,39.9753583,116.3334933,0,183.7,40231.4900231481,2010-02-22,11:45:38,2010-02-22 19:45:38
128,1483,40.0769766,116.3256216,0,180.4,40231.5154513889,2010-02-22,12:22:15,2010-02-22 20:22:15
128,1484,39.9076366,116.4717783,0,72.2,39580.0369328704,2008-05-12,00:53:11,2008-05-12 08:53:11
128,1484,39.9581266,116.4604916,0,232.9,39580.0508912037,2008-05-12,01:13:17,2008-05-12 09:13:17
128,1485,40.07635,116.3267,0,226.377952755906,39254.049849537,2007-06-21,01:11:47,2007-06-21 09:11:47
128,1485,40.0767166666667,116.32575,0,154.199475065617,39254.2385069444,2007-06-21,05:43:27,2007-06-21 13:43:27
128,1486,40.0721116,116.3286416,0,173.9,39948.0326736111,2009-05-15,00:47:03,2009-05-15 08:47:03
128,1486,39.9756349,116.3335266,0,219.8,39948.0505208333,2009-05-15,01:12:45,2009-05-15 09:12:45
128,1487,39.9959466,116.3668683,0,190.3,40030.5914236111,2009-08-05,14:11:39,2009-08-05 22:11:39
128,1487,40.0760099,116.3233133,0,124.7,40030.6021064815,2009-08-05,14:27:02,2009-08-05 22:27:02
128,1488,39.9755533,116.3302583,0,206.7,40338.0733217593,2010-06-09,01:45:35,2010-06-09 09:45:35
128,1488,39.9213483,116.1910649,0,334.6,40338.0967708333,2010-06-09,02:19:21,2010-06-09 10:19:21
128,1489,40.0765949,116.3225383,0,210.0,39815.0901157407,2009-01-02,02:09:46,2009-01-02 10:09:46
128,1489,39.9374049,116.4295699,0,242.8,39815.1234375,2009-01-02,02:57:45,2009-01-02 10:57:45
128,1490,40.0771799,116.3248116,0,173.9,39891.0417361111,2009-03-19,01:00:06,2009-03-19 09:00:06
128,1490,39.9755783,116.3305516,0,183.7,39891.0925115741,2009-03-19,02:13:13,2009-03-19 10:13:13
128,1491,39.81572,119.5271116,0,6.6,40093.2370949074,2009-10-07,05:41:25,2009-10-07 13:41:25
128,1491,40.081295,116.3259616,0,118.1,40093.484525463,2009-10-07,11:37:43,2009-10-07 19:37:43
128,1492,40.0074366,116.45168,0,124.7,40271.0834143519,2010-04-03,02:00:07,2010-04-03 10:00:07
128,1492,40.07013,116.3248466,0,144.4,40271.1146759259,2010-04-03,02:45:08,2010-04-03 10:45:08
128,1493,40.0708983,116.3287483,0,180.4,40269.5706597222,2010-04-01,13:41:45,2010-04-01 21:41:45
128,1493,40.077035,116.3255583,0,193.6,40269.578587963,2010-04-01,13:53:10,2010-04-01 21:53:10
128,1494,40.1720316,116.6694433,0,111.5,39675.4278819444,2008-08-15,10:16:09,2008-08-15 18:16:09
128,1494,39.9755633,116.3308083,0,203.4,39675.4702199074,2008-08-15,11:17:07,2008-08-15 19:17:07
128,1495,39.9483966,116.2557833,0,170.6,40055.4595949074,2009-08-30,11:01:49,2009-08-30 19:01:49
128,1495,40.0767133,116.3256199,0,147.6,40055.4909027778,2009-08-30,11:46:54,2009-08-30 19:46:54
128,1496,26.3107616,116.3378099,0,748.0,40452.2667708333,2010-10-01,06:24:09,2010-10-01 14:24:09
128,1496,26.0218649,116.3550899,0,1991.5,40452.3543402778,2010-10-01,08:30:15,2010-10-01 16:30:15
128,1497,40.0467383,116.3036399,0,216.5,40554.5131481481,2011-01-11,12:18:56,2011-01-11 20:18:56
128,1497,40.0728866,116.3188833,0,278.9,40554.5322800926,2011-01-11,12:46:29,2011-01-11 20:46:29
128,1498,40.0759749,116.3231416,0,131.2,40272.2353356481,2010-04-04,05:38:53,2010-04-04 13:38:53
128,1498,39.9489383,116.4406033,0,105.0,40272.2589236111,2010-04-04,06:12:51,2010-04-04 14:12:51
128,1499,22.5589066,113.9029166,0,45.9,39776.3314583333,2008-11-24,07:57:18,2008-11-24 15:57:18
128,1499,23.1483466,113.3166616,0,311.7,39776.4622337963,2008-11-24,11:05:37,2008-11-24 19:05:37
128,1500,39.9754716,116.3319549,0,131.2,39971.410787037,2009-06-07,09:51:32,2009-06-07 17:51:32
128,1500,40.0768449,116.3255149,0,203.4,39971.436724537,2009-06-07,10:28:53,2009-06-07 18:28:53
128,1501,39.982565,116.3260433,0,1003.9,39743.4289467593,2008-10-22,10:17:41,2008-10-22 18:17:41
128,1501,39.9078183,116.29293,0,177.2,39743.4556597222,2008-10-22,10:56:09,2008-10-22 18:56:09
128,1502,39.9756416,116.330225,0,144.4,40055.1375578704,2009-08-30,03:18:05,2009-08-30 11:18:05
128,1502,39.9461383,116.2428016,0,229.7,40055.1552314815,2009-08-30,03:43:32,2009-08-30 11:43:32
128,1503,40.0770233,116.3271916,0,150.9,39668.0434375,2008-08-08,01:02:33,2008-08-08 09:02:33
128,1503,40.0714599,116.3090483,0,144.4,39668.0707175926,2008-08-08,01:41:50,2008-08-08 09:41:50
128,1504,30.2527333333333,120.16315,0,65.6167979002625,39290.1543865741,2007-07-27,03:42:19,2007-07-27 11:42:19
128,1504,30.2527,120.164166666667,0,190.288713910761,39290.417349537,2007-07-27,10:00:59,2007-07-27 18:00:59
128,1505,40.1283533,116.3374833,0,95.1,39977.4428472222,2009-06-13,10:37:42,2009-06-13 18:37:42
128,1505,40.0770866,116.3256049,0,160.8,39977.462337963,2009-06-13,11:05:46,2009-06-13 19:05:46
128,1506,40.0759966,116.3231899,0,144.4,39903.0424537037,2009-03-31,01:01:08,2009-03-31 09:01:08
128,1506,39.9755216,116.3303783,0,196.9,39903.0646296296,2009-03-31,01:33:04,2009-03-31 09:33:04
128,1507,39.9851783,116.3429733,0,226.4,39913.5485532407,2009-04-10,13:09:55,2009-04-10 21:09:55
128,1507,40.0769199,116.3253099,0,177.2,39913.56375,2009-04-10,13:31:48,2009-04-10 21:31:48
128,1508,39.9773416,116.2768816,0,118.1,39925.1322337963,2009-04-22,03:10:25,2009-04-22 11:10:25
128,1508,39.9772833,116.2767799,0,144.4,39925.200625,2009-04-22,04:48:54,2009-04-22 12:48:54
128,1509,39.9750483,116.3298633,0,36.1,39804.3143634259,2008-12-22,07:32:41,2008-12-22 15:32:41
128,1509,39.9080666,116.4066233,0,108.3,39804.3542361111,2008-12-22,08:30:06,2008-12-22 16:30:06
128,1510,40.0711699,116.3286566,0,170.6,40058.0362847222,2009-09-02,00:52:15,2009-09-02 08:52:15
128,1510,39.9755766,116.3309633,0,167.3,40058.0625462963,2009-09-02,01:30:04,2009-09-02 09:30:04
128,1511,32.6119749,115.50086,0,52.5,39846.5968055556,2009-02-02,14:19:24,2009-02-02 22:19:24
128,1511,32.6401483,115.5475032,0,95.1,39846.6000231481,2009-02-02,14:24:02,2009-02-02 22:24:02
128,1512,40.0759616,116.3231616,0,131.2,39757.0896180556,2008-11-05,02:09:03,2008-11-05 10:09:03
128,1512,39.97547,116.3305066,0,150.9,39757.1072569444,2008-11-05,02:34:27,2008-11-05 10:34:27
128,1513,39.9752233,116.3294999,0,187.0,39571.447337963,2008-05-03,10:44:10,2008-05-03 18:44:10
128,1513,40.0769616,116.3266816,0,154.2,39571.4787615741,2008-05-03,11:29:25,2008-05-03 19:29:25
128,1514,39.9833083,116.3275633,0,180.4,39996.5048958333,2009-07-02,12:07:03,2009-07-02 20:07:03
128,1514,40.0769383,116.3255999,0,144.4,39996.5246990741,2009-07-02,12:35:34,2009-07-02 20:35:34
128,1515,40.0752416,116.3277349,0,157.5,40332.0594097222,2010-06-03,01:25:33,2010-06-03 09:25:33
128,1515,39.9756749,116.3307749,0,157.5,40332.0853009259,2010-06-03,02:02:50,2010-06-03 10:02:50
128,1516,28.6835633,115.8773233,0,128.0,40449.1535648148,2010-09-28,03:41:08,2010-09-28 11:41:08
128,1516,28.6701482,115.8980233,0,154.2,40449.1665393518,2010-09-28,03:59:49,2010-09-28 11:59:49
128,1517,40.0729166,116.3232933,0,101.7,40175.2552083333,2009-12-28,06:07:30,2009-12-28 14:07:30
128,1517,40.0031549,116.4619966,0,255.9,40175.3210532407,2009-12-28,07:42:19,2009-12-28 15:42:19
128,1518,40.0765233,116.3220816,0,147.6,39947.0261689815,2009-05-14,00:37:41,2009-05-14 08:37:41
128,1518,39.9755416,116.3302933,0,183.7,39947.0510069444,2009-05-14,01:13:27,2009-05-14 09:13:27
128,1519,39.9754516,116.3318966,0,177.2,39565.5850231481,2008-04-27,14:02:26,2008-04-27 22:02:26
128,1519,40.0762499,116.3263699,0,157.5,39565.6102430556,2008-04-27,14:38:45,2008-04-27 22:38:45
128,1520,39.9759216,116.33094,0,154.2,40302.5631828704,2010-05-04,13:30:59,2010-05-04 21:30:59
128,1520,39.9757349,116.3308166,0,154.2,40302.5635185185,2010-05-04,13:31:28,2010-05-04 21:31:28
128,1521,39.9669583,116.3422183,0,249.3,40016.4941782407,2009-07-22,11:51:37,2009-07-22 19:51:37
128,1521,39.9679083,116.3427666,0,249.3,40016.4953356481,2009-07-22,11:53:17,2009-07-22 19:53:17
128,1522,39.9833583,116.3316483,0,173.9,40182.5811921296,2010-01-04,13:56:55,2010-01-04 21:56:55
128,1522,40.0766883,116.3256566,0,137.8,40182.6015856481,2010-01-04,14:26:17,2010-01-04 22:26:17
128,1523,39.9768249,116.3284866,0,223.1,39687.5233796296,2008-08-27,12:33:40,2008-08-27 20:33:40
128,1523,40.07634,116.3228249,0,134.5,39687.5442013889,2008-08-27,13:03:39,2008-08-27 21:03:39
128,1524,40.0759733,116.3232666,0,118.1,40382.0500925926,2010-07-23,01:12:08,2010-07-23 09:12:08
128,1524,39.9754933,116.3305016,0,232.9,40382.0865046296,2010-07-23,02:04:34,2010-07-23 10:04:34
128,1525,40.0696399,116.3293749,0,183.7,40024.565,2009-07-30,13:33:36,2009-07-30 21:33:36
128,1525,40.0769883,116.3255783,0,229.7,40024.5745833333,2009-07-30,13:47:24,2009-07-30 21:47:24
128,1526,40.0747333,116.3280649,0,239.5,39916.0440625,2009-04-13,01:03:27,2009-04-13 09:03:27
128,1526,39.9752883,116.3311249,0,187.0,39916.0679513889,2009-04-13,01:37:51,2009-04-13 09:37:51
128,1527,39.9029666666667,116.422016666667,0,131.233595800525,39291.9579282407,2007-07-28,22:59:25,2007-07-29 06:59:25
128,1527,39.9695333333333,116.330833333333,0,134.514435695538,39292.0580671296,2007-07-29,01:23:37,2007-07-29 09:23:37
128,1528,39.9778666,116.2753816,0,187.0,39993.937349537,2009-06-29,22:29:47,2009-06-30 06:29:47
128,1528,39.9748749,116.2805766,0,210.0,39993.9972916667,2009-06-29,23:56:06,2009-06-30 07:56:06
128,1529,39.9532099,116.3161933,0,229.7,39637.5243518518,2008-07-08,12:35:04,2008-07-08 20:35:04
128,1529,40.0769433,116.3255166,0,147.6,39637.568275463,2008-07-08,13:38:19,2008-07-08 21:38:19
128,1530,39.9796883,116.3273983,0,200.1,40036.5199652778,2009-08-11,12:28:45,2009-08-11 20:28:45
128,1530,40.076965,116.3255216,0,144.4,40036.5414351852,2009-08-11,12:59:40,2009-08-11 20:59:40
128,1531,40.0774266,116.3247983,0,95.1,40328.0716203704,2010-05-30,01:43:08,2010-05-30 09:43:08
128,1531,40.4153333,116.3402566,0,872.7,40328.1510300926,2010-05-30,03:37:29,2010-05-30 11:37:29
128,1532,39.9753433,116.3332833,0,210.0,39709.4990393519,2008-09-18,11:58:37,2008-09-18 19:58:37
128,1532,40.076615,116.3257499,0,147.6,39709.5263310185,2008-09-18,12:37:55,2008-09-18 20:37:55
128,1533,40.0756883,116.3270049,0,190.3,39958.4531018519,2009-05-25,10:52:28,2009-05-25 18:52:28
128,1533,40.0767799,116.3255183,0,187.0,39958.4559027778,2009-05-25,10:56:30,2009-05-25 18:56:30
128,1534,40.9831999,117.9440666,0,1115.5,40060.3490046296,2009-09-04,08:22:34,2009-09-04 16:22:34
128,1534,40.833265,117.3500033,0,147.6,40060.3872685185,2009-09-04,09:17:40,2009-09-04 17:17:40
128,1535,39.9752016,116.3323949,0,193.6,40100.1389351852,2009-10-14,03:20:04,2009-10-14 11:20:04
128,1535,39.9745866,116.334045,0,190.3,40100.14125,2009-10-14,03:23:24,2009-10-14 11:23:24
128,1536,40.07593,116.3233233,0,65.6,39697.1289351852,2008-09-06,03:05:40,2008-09-06 11:05:40
128,1536,40.4149966,116.2486016,0,1482.9,39697.3025115741,2008-09-06,07:15:37,2008-09-06 15:15:37
128,1537,40.0758052,116.2162248,0,26.2,39821.0000462963,2009-01-08,00:00:04,2009-01-08 08:00:04
128,1537,40.0756736,116.1856004,0,39.4,39821.0069907407,2009-01-08,00:10:04,2009-01-08 08:10:04
128,1538,39.9849249,116.3335466,0,203.4,39924.4974189815,2009-04-21,11:56:17,2009-04-21 19:56:17
128,1538,40.0760799,116.3231949,0,128.0,39924.5107175926,2009-04-21,12:15:26,2009-04-21 20:15:26
128,1539,39.79211,119.4245883,0,912.1,39671.9750462963,2008-08-11,23:24:04,2008-08-12 07:24:04
128,1539,39.7923266,119.4251566,0,16.4,39672.1050462963,2008-08-12,02:31:16,2008-08-12 10:31:16
128,1540,39.8985566,116.3637233,0,144.4,40537.4648958333,2010-12-25,11:09:27,2010-12-25 19:09:27
128,1540,40.0770399,116.3254466,0,154.2,40537.5681134259,2010-12-25,13:38:05,2010-12-25 21:38:05
128,1541,39.9758016,116.3313633,0,239.5,40239.5588541667,2010-03-02,13:24:45,2010-03-02 21:24:45
128,1541,40.077165,116.3249783,0,190.3,40239.5882638889,2010-03-02,14:07:06,2010-03-02 22:07:06
128,1542,39.9753699,116.3326516,0,128.0,39629.4872569444,2008-06-30,11:41:39,2008-06-30 19:41:39
128,1542,40.0751233,116.3130166,0,177.2,39629.5158101852,2008-06-30,12:22:46,2008-06-30 20:22:46
128,1543,39.9674416,116.3427033,0,-6.6,40362.3882638889,2010-07-03,09:19:06,2010-07-03 17:19:06
128,1543,39.9488283,116.44054,0,170.6,40362.4233449074,2010-07-03,10:09:37,2010-07-03 18:09:37
128,1544,39.9755266,116.3336266,0,124.7,39580.5743981482,2008-05-12,13:47:08,2008-05-12 21:47:08
128,1544,40.076855,116.3256033,0,124.7,39580.5988888889,2008-05-12,14:22:24,2008-05-12 22:22:24
128,1545,39.9135699,116.4403516,0,167.3,40178.5836921296,2009-12-31,14:00:31,2009-12-31 22:00:31
128,1545,39.9128666,116.4404616,0,193.6,40178.5851851852,2009-12-31,14:02:40,2009-12-31 22:02:40
128,1546,39.9754799,116.3296133,0,242.8,40350.3755555556,2010-06-21,09:00:48,2010-06-21 17:00:48
128,1546,39.98259,116.3035266,0,232.9,40350.3847106481,2010-06-21,09:13:59,2010-06-21 17:13:59
128,1547,40.0745466,116.3278916,0,147.6,39930.0255555556,2009-04-27,00:36:48,2009-04-27 08:36:48
128,1547,39.9734599,116.3318733,0,173.9,39930.0514583333,2009-04-27,01:14:06,2009-04-27 09:14:06
128,1548,39.97529,116.3401533,0,252.6,39974.4951736111,2009-06-10,11:53:03,2009-06-10 19:53:03
128,1548,39.9678266,116.3425766,0,173.9,39974.5023263889,2009-06-10,12:03:21,2009-06-10 20:03:21
128,1549,39.9176666,116.4555299,0,95.1,40468.5395833333,2010-10-17,12:57:00,2010-10-17 20:57:00
128,1549,40.0770933,116.325735,0,170.6,40468.5632060185,2010-10-17,13:31:01,2010-10-17 21:31:01
128,1550,32.9717916,114.0142783,0,305.1,39574.0845717593,2008-05-06,02:01:47,2008-05-06 10:01:47
128,1550,32.9726899,114.0146283,0,370.7,39574.123912037,2008-05-06,02:58:26,2008-05-06 10:58:26
128,1551,39.9755016,116.3317899,0,147.6,39862.5408217593,2009-02-18,12:58:47,2009-02-18 20:58:47
128,1551,40.0769783,116.3255966,0,190.3,39862.5679861111,2009-02-18,13:37:54,2009-02-18 21:37:54
128,1552,40.0690432,116.313376,0,141.1,40353.5055555556,2010-06-24,12:08:00,2010-06-24 20:08:00
128,1552,40.0696077,116.3150464,0,137.8,40353.5077314815,2010-06-24,12:11:08,2010-06-24 20:11:08
128,1553,40.0755666,116.3278833,0,170.6,39683.153900463,2008-08-23,03:41:37,2008-08-23 11:41:37
128,1553,40.0102133,116.348415,0,183.7,39683.409849537,2008-08-23,09:50:11,2008-08-23 17:50:11
128,1554,40.0763916,116.3243433,0,160.8,39701.6304398148,2008-09-10,15:07:50,2008-09-10 23:07:50
128,1554,40.0766916,116.3258933,0,170.6,39701.6555787037,2008-09-10,15:44:02,2008-09-10 23:44:02
128,1555,40.0771149,116.3274433,0,200.1,39855.0488310185,2009-02-11,01:10:19,2009-02-11 09:10:19
128,1555,39.9754549,116.3336716,0,278.9,39855.073912037,2009-02-11,01:46:26,2009-02-11 09:46:26
128,1556,40.0760066,116.3232499,0,147.6,40483.055162037,2010-11-01,01:19:26,2010-11-01 09:19:26
128,1556,39.9753149,116.3303716,0,223.1,40483.0861226852,2010-11-01,02:04:01,2010-11-01 10:04:01
128,1557,39.8268233,119.4355216,0,9.8,40032.4254513889,2009-08-07,10:12:39,2009-08-07 18:12:39
128,1557,39.7950533,119.4173716,0,68.9,40032.494212963,2009-08-07,11:51:40,2009-08-07 19:51:40
128,1558,40.2529149,116.2175699,0,288.7,39803.1843981481,2008-12-21,04:25:32,2008-12-21 12:25:32
128,1558,40.3136266,116.3219616,0,1148.3,39803.2147800926,2008-12-21,05:09:17,2008-12-21 13:09:17
128,1559,39.9479866,115.055755,0,7910.1,39641.240625,2008-07-12,05:46:30,2008-07-12 13:46:30
128,1559,39.9472583,115.0577516,0,7723.1,39641.375,2008-07-12,09:00:00,2008-07-12 17:00:00
128,1560,40.07525,116.3279416,0,216.5,39976.0532407407,2009-06-12,01:16:40,2009-06-12 09:16:40
128,1560,39.975545,116.3307433,0,229.7,39976.0804050926,2009-06-12,01:55:47,2009-06-12 09:55:47
128,1561,39.97581,116.3317349,0,173.9,39715.5256597222,2008-09-24,12:36:57,2008-09-24 20:36:57
128,1561,40.0766749,116.3259833,0,134.5,39715.5528240741,2008-09-24,13:16:04,2008-09-24 21:16:04
128,1562,39.9844016,116.3076249,0,351.0,40363.412025463,2010-07-04,09:53:19,2010-07-04 17:53:19
128,1562,40.0796083,116.3269916,0,157.5,40363.4278125,2010-07-04,10:16:03,2010-07-04 18:16:03
128,1563,40.0447733,116.3049349,0,154.2,39734.5063310185,2008-10-13,12:09:07,2008-10-13 20:09:07
128,1563,40.0767266,116.3257383,0,167.3,39734.5221990741,2008-10-13,12:31:58,2008-10-13 20:31:58
128,1564,40.075965,116.3270666,0,173.9,39973.0355671296,2009-06-09,00:51:13,2009-06-09 08:51:13
128,1564,39.9755966,116.3310183,0,210.0,39973.0619791667,2009-06-09,01:29:15,2009-06-09 09:29:15
128,1565,39.9752033,116.3321383,0,305.1,40072.5625347222,2009-09-16,13:30:03,2009-09-16 21:30:03
128,1565,40.076925,116.3255383,0,160.8,40072.5937847222,2009-09-16,14:15:03,2009-09-16 22:15:03
128,1566,28.6828266,115.897445,0,154.2,40218.0393981481,2010-02-09,00:56:44,2010-02-09 08:56:44
128,1566,26.3210683,116.3403916,0,784.1,40218.2468055556,2010-02-09,05:55:24,2010-02-09 13:55:24
128,1567,26.3392516,116.3453716,0,764.4,40222.2198148148,2010-02-13,05:16:32,2010-02-13 13:16:32
128,1567,26.3210116,116.3402533,0,754.6,40222.2406828704,2010-02-13,05:46:35,2010-02-13 13:46:35
128,1568,26.3256099,116.3450466,0,761.2,40226.0446064815,2010-02-17,01:04:14,2010-02-17 09:04:14
128,1568,26.3211066,116.3402899,0,771.0,40226.2259606481,2010-02-17,05:25:23,2010-02-17 13:25:23
128,1569,40.0749449,116.3277233,0,187.0,40165.0442939815,2009-12-18,01:03:47,2009-12-18 09:03:47
128,1569,39.9753566,116.3310616,0,219.8,40165.080462963,2009-12-18,01:55:52,2009-12-18 09:55:52
128,1570,39.9756449,116.3307533,0,210.0,40140.5140162037,2009-11-23,12:20:11,2009-11-23 20:20:11
128,1570,40.076555,116.3242833,0,229.7,40140.5465162037,2009-11-23,13:06:59,2009-11-23 21:06:59
128,1571,39.9746716,116.3360916,0,1003.9,39636.4093981481,2008-07-07,09:49:32,2008-07-07 17:49:32
128,1571,39.9752016,116.3366783,0,987.5,39636.4103009259,2008-07-07,09:50:50,2008-07-07 17:50:50
128,1572,40.0774533,116.3271716,0,193.6,39862.0567939815,2009-02-18,01:21:47,2009-02-18 09:21:47
128,1572,40.0339466,116.257935,0,150.9,39862.0813657407,2009-02-18,01:57:10,2009-02-18 09:57:10
128,1573,50.2418533,120.179025,0,1876.6,39723.2882060185,2008-10-02,06:55:01,2008-10-02 14:55:01
128,1573,50.8207749,119.9081766,0,2135.8,39723.4036574074,2008-10-02,09:41:16,2008-10-02 17:41:16
128,1574,39.9585099,116.4795416,0,157.5,39634.2003009259,2008-07-05,04:48:26,2008-07-05 12:48:26
128,1574,39.8745849,116.6591666,0,193.6,39634.2388425926,2008-07-05,05:43:56,2008-07-05 13:43:56
128,1575,40.0760599,116.323185,0,219.8,39744.0673263889,2008-10-23,01:36:57,2008-10-23 09:36:57
128,1575,39.9755049,116.3304899,0,170.6,39744.0913310185,2008-10-23,02:11:31,2008-10-23 10:11:31
128,1576,40.2578233,116.2761366,0,551.2,40467.4004398148,2010-10-16,09:36:38,2010-10-16 17:36:38
128,1576,40.0759383,116.3232416,0,147.6,40467.4356597222,2010-10-16,10:27:21,2010-10-16 18:27:21
128,1577,40.3136599,116.3219383,0,1063.0,39803.3021180556,2008-12-21,07:15:03,2008-12-21 15:15:03
128,1577,40.0775616,116.3263599,0,150.9,39803.340787037,2008-12-21,08:10:44,2008-12-21 16:10:44
128,1578,39.9057433,116.2575116,0,193.6,40336.4830555556,2010-06-07,11:35:36,2010-06-07 19:35:36
128,1578,39.9755483,116.3304483,0,219.8,40336.5167939815,2010-06-07,12:24:11,2010-06-07 20:24:11
128,1579,40.0740683,116.3283499,0,173.9,40248.060787037,2010-03-11,01:27:32,2010-03-11 09:27:32
128,1579,39.9917249,116.3315633,0,196.9,40248.0804398148,2010-03-11,01:55:50,2010-03-11 09:55:50
128,1580,40.0750066,116.3278983,0,193.6,39904.0331481481,2009-04-01,00:47:44,2009-04-01 08:47:44
128,1580,39.9753266,116.3309983,0,118.1,39904.0638310185,2009-04-01,01:31:55,2009-04-01 09:31:55
128,1581,22.3104466,113.9255,0,59.1,39772.1638541667,2008-11-20,03:55:57,2008-11-20 11:55:57
128,1581,22.3081633,114.0438766,0,6.6,39772.5488657407,2008-11-20,13:10:22,2008-11-20 21:10:22
128,1582,40.0760233,116.3273666,0,190.3,40074.0286458333,2009-09-18,00:41:15,2009-09-18 08:41:15
128,1582,39.9757116,116.3309733,0,246.1,40074.0572106481,2009-09-18,01:22:23,2009-09-18 09:22:23
128,1583,40.0531633,116.4093983,0,131.2,39583.0296296296,2008-05-15,00:42:40,2008-05-15 08:42:40
128,1583,39.975485,116.3306933,0,177.2,39583.0898148148,2008-05-15,02:09:20,2008-05-15 10:09:20
128,1584,40.0714366,116.3287466,0,173.9,40440.5593634259,2010-09-19,13:25:29,2010-09-19 21:25:29
128,1584,40.0769533,116.3258366,0,180.4,40440.5668865741,2010-09-19,13:36:19,2010-09-19 21:36:19
128,1585,39.98137,116.3272683,0,164.0,40102.4844675926,2009-10-16,11:37:38,2009-10-16 19:37:38
128,1585,40.076925,116.3255733,0,147.6,40102.5039467593,2009-10-16,12:05:41,2009-10-16 20:05:41
128,1586,39.789065,116.3910316,0,-423.2,39721.1594212963,2008-09-30,03:49:34,2008-09-30 11:49:34
128,1586,49.211025,119.8174316,0,2142.4,39721.2576273148,2008-09-30,06:10:59,2008-09-30 14:10:59
128,1587,40.0770899,116.3250149,0,137.8,40136.0601388889,2009-11-19,01:26:36,2009-11-19 09:26:36
128,1587,39.9769566,116.3310333,0,318.2,40136.1221412037,2009-11-19,02:55:53,2009-11-19 10:55:53
128,1588,39.9141516,116.2966333,0,167.3,40151.5531944444,2009-12-04,13:16:36,2009-12-04 21:16:36
128,1588,40.0759966,116.3231166,0,108.3,40151.579212963,2009-12-04,13:54:04,2009-12-04 21:54:04
128,1589,39.9824749,116.4849249,0,95.1,40137.3161805556,2009-11-20,07:35:18,2009-11-20 15:35:18
128,1589,39.9823566,116.4849733,0,91.9,40137.3395949074,2009-11-20,08:09:01,2009-11-20 16:09:01
128,1590,40.0747133,116.3278783,0,183.7,39955.0372453704,2009-05-22,00:53:38,2009-05-22 08:53:38
128,1590,39.9755799,116.3310083,0,236.2,39955.061724537,2009-05-22,01:28:53,2009-05-22 09:28:53
128,1591,39.9714416,116.3819599,0,150.9,40377.39,2010-07-18,09:21:36,2010-07-18 17:21:36
128,1591,39.9479216,116.4507933,0,183.7,40377.4045601852,2010-07-18,09:42:34,2010-07-18 17:42:34
128,1592,40.0763249,116.32713,0,170.6,40085.0421875,2009-09-29,01:00:45,2009-09-29 09:00:45
128,1592,39.9756283,116.3308416,0,157.5,40085.0677893519,2009-09-29,01:37:37,2009-09-29 09:37:37
128,1593,40.07385,116.328316666667,0,121.391076115486,39233.9955439815,2007-05-31,23:53:35,2007-06-01 07:53:35
128,1593,39.9757333333333,116.330833333333,0,177.165354330709,39234.1225,2007-06-01,02:56:24,2007-06-01 10:56:24
128,1594,39.9375449,116.3732133,0,206.7,40019.5694791667,2009-07-25,13:40:03,2009-07-25 21:40:03
128,1594,40.0764666,116.3248316,0,164.0,40019.602974537,2009-07-25,14:28:17,2009-07-25 22:28:17
128,1595,40.0759849,116.3231516,0,147.6,39647.0705902778,2008-07-18,01:41:39,2008-07-18 09:41:39
128,1595,39.9755266,116.3305616,0,252.6,39647.0979976852,2008-07-18,02:21:07,2008-07-18 10:21:07
128,1596,39.9081849,116.47153,0,134.5,39594.0244791667,2008-05-26,00:35:15,2008-05-26 08:35:15
128,1596,39.9074016,116.4709966,0,137.8,39594.0259606481,2008-05-26,00:37:23,2008-05-26 08:37:23
128,1597,40.0757,116.323116666667,0,150.918635170604,39206.9982638889,2007-05-04,23:57:30,2007-05-05 07:57:30
128,1597,40.35985,115.988133333333,0,1952.09973753281,39207.2558564815,2007-05-05,06:08:26,2007-05-05 14:08:26
128,1598,39.9813366,116.3271766,0,190.3,40466.3782175926,2010-10-15,09:04:38,2010-10-15 17:04:38
128,1598,40.0770533,116.3254466,0,134.5,40466.400625,2010-10-15,09:36:54,2010-10-15 17:36:54
128,1599,39.9752816,116.3292816,0,157.5,39896.4588541667,2009-03-24,11:00:45,2009-03-24 19:00:45
128,1599,39.9756866,116.33087,0,200.1,39896.5149537037,2009-03-24,12:21:32,2009-03-24 20:21:32
128,1600,40.0759783,116.3227316,0,210.0,39985.0710069444,2009-06-21,01:42:15,2009-06-21 09:42:15
128,1600,39.8510983,116.4737916,0,141.1,39985.1105902778,2009-06-21,02:39:15,2009-06-21 10:39:15
128,1601,40.0759849,116.3231799,0,167.3,39706.3268171296,2008-09-15,07:50:37,2008-09-15 15:50:37
128,1601,40.0886599,116.1273599,0,183.7,39706.3583564815,2008-09-15,08:36:02,2008-09-15 16:36:02
